src_ip,dst_ip,protocol,time_bin,start_time,end_time,packet_count,total_bytes,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,duration_s,packets_per_s,bytes_per_s
192.168.68.114,216.239.32.36,6,29512418,1770745088.054996,1770745088.084898,2,144,72.0,0.0,72,72,0.029901981353759766,66.88519989156262,4815.7343921925085
192.168.68.114,216.239.32.36,17,29512414,1770744847.893871,1770744898.23479,25,13252,530.08,491.04539165607355,79,1298,50.34091901779175,0.49661389755646634,263.2450948167317
192.168.68.114,216.239.32.36,17,29512415,1770744900.331443,1770744917.443175,6,2397,399.5,346.8658242029618,83,747,17.111732006072998,0.3506366274244235,140.07933265605718
192.168.68.114,216.239.34.223,17,29512427,1770745660.967791,1770745661.040025,10,5887,588.7,610.6843247083099,79,1298,0.07223391532897949,138.43912453667184,81499.11261473871
192.168.68.114,216.239.34.36,6,29512416,1770744961.486855,1770745007.139426,19,5388,283.57894736842104,435.6377592793599,72,1472,45.652570962905884,0.4161868564957291,118.02183067363097
192.168.68.114,216.239.34.36,6,29512417,1770745052.175462,1770745052.175462,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,216.239.34.36,6,29512418,1770745097.231469,1770745097.231469,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,216.239.34.36,6,29512419,1770745142.395468,1770745189.391456,2,144,72.0,0.0,72,72,46.99598789215088,0.04255682430997548,3.0640913503182348
192.168.68.114,216.239.34.36,6,29512420,1770745202.108727,1770745202.134175,2,144,72.0,0.0,72,72,0.025448083877563477,78.59137880959742,5658.579274291014
192.168.68.114,216.239.34.36,17,29512416,1770744962.068001,1770745004.994072,67,32237,481.14925373134326,486.24206011220576,78,1298,42.92607092857361,1.560823027839747,750.9888350517899
192.168.68.114,216.239.36.223,6,29512413,1770744833.762193,1770744833.864803,17,4688,275.7647058823529,407.03340302298363,72,1472,0.10261011123657227,165.67568044835005,45687.50529069795
192.168.68.114,216.239.36.223,6,29512414,1770744880.143436,1770744880.143436,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,216.239.36.223,6,29512415,1770744925.199431,1770744925.199431,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,216.239.36.223,6,29512416,1770744970.25547,1770745005.649679,8,1823,227.875,357.880841102973,72,1110,35.394208908081055,0.2260256761431239,51.50560095111436
192.168.68.114,216.239.36.223,6,29512417,1770745052.179427,1770745052.179427,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,216.239.36.223,6,29512418,1770745097.235426,1770745097.235426,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,216.239.36.223,6,29512419,1770745142.395445,1770745189.391449,2,144,72.0,0.0,72,72,46.99600386619568,0.04255680984481755,3.064090308826864
192.168.68.114,216.239.36.223,6,29512420,1770745234.447478,1770745245.695276,3,216,72.0,0.0,72,72,11.247797966003418,0.26671887324679283,19.203758873769086
192.168.68.114,216.239.36.223,17,29512416,1770745005.611277,1770745005.690495,7,4363,623.2857142857143,632.8237548969734,79,1298,0.07921791076660156,88.3638552476344,55075.928635061275
192.168.68.114,216.239.36.223,17,29512419,1770745172.107168,1770745172.198919,10,4678,467.8,573.1716438671172,79,1298,0.0917510986328125,108.99052053883253,50985.76550806586
192.168.68.114,216.239.36.223,17,29512424,1770745483.134208,1770745483.237928,12,6047,503.9166666666667,586.6932694553794,79,1298,0.10371994972229004,115.69616098089111,58301.22378762071
192.168.68.114,216.239.38.223,17,29512422,1770745332.3508,1770745332.510072,15,9943,662.8666666666667,615.2143490183688,79,1298,0.1592719554901123,94.1785385496269,62427.813919929344
192.168.68.114,224.0.0.22,2,29512414,1770744868.115435,1770744868.115435,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.22,2,29512416,1770744992.787455,1770744992.787455,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.22,2,29512418,1770745119.759461,1770745119.759461,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.22,2,29512420,1770745241.615479,1770745241.615479,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.22,2,29512422,1770745366.799477,1770745366.799477,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.22,2,29512424,1770745491.727469,1770745491.727469,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.22,2,29512429,1770745743.631458,1770745743.631458,1,60,60.0,0.0,60,60,0.0,1.0,60.0
192.168.68.114,224.0.0.251,17,29512420,1770745230.779462,1770745233.781053,3,264,88.0,0.0,88,88,3.0015909671783447,0.9994699586999889,87.95335636559902
192.168.68.114,224.0.0.251,17,29512427,1770745641.748891,1770745641.748891,1,93,93.0,0.0,93,93,0.0,1.0,93.0
192.168.68.114,23.1.228.138,6,29512414,1770744854.799971,1770744861.762945,16,3676,229.75,349.23106009250284,72,1444,6.9629738330841064,2.29786875314353,527.935346034726
192.168.68.114,23.1.228.138,6,29512415,1770744907.023443,1770744953.871494,2,144,72.0,0.0,72,72,46.84805107116699,0.04269121029094241,3.0737671409478535
192.168.68.114,23.1.228.138,6,29512416,1770744981.849676,1770744981.849676,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,23.1.228.138,17,29512414,1770744855.001761,1770744883.999227,134,26038,194.3134328358209,302.5028283695637,79,1298,28.99746608734131,4.62109342921163,897.9405276851674
192.168.68.114,23.1.228.184,6,29512414,1770744843.8545,1770744892.943526,476,78543,165.0063025210084,265.7330396869145,72,1444,49.08902597427368,9.696668258389554,1600.0113760896866
192.168.68.114,23.1.228.184,6,29512415,1770744935.583498,1770744939.535521,6,432,72.0,0.0,72,72,3.9520230293273926,1.518209776480265,109.31110390657908
192.168.68.114,23.1.228.184,6,29512416,1770744982.543449,1770744984.607478,6,432,72.0,0.0,72,72,2.0640289783477783,2.9069359311044667,209.2993870395216
192.168.68.114,23.1.228.184,6,29512417,1770745027.599505,1770745074.703501,12,864,72.0,0.0,72,72,47.10399603843689,0.25475545620817375,18.342392846988513
192.168.68.114,23.1.228.184,6,29512418,1770745117.711455,1770745119.759463,6,432,72.0,0.0,72,72,2.0480079650878906,2.92967610589469,210.9366796244177
192.168.68.114,23.1.228.184,6,29512419,1770745146.963115,1770745154.516892,18,1152,64.0,5.82085500087199,60,72,7.553776979446411,2.3829138785772246,152.50648822894237
192.168.68.114,23.1.228.187,6,29512414,1770744843.853288,1770744879.271422,10,736,73.6,3.373096170846271,72,80,35.41813397407532,0.28234124381932735,20.780315545102493
192.168.68.114,23.1.228.187,6,29512415,1770744913.075709,1770744913.075764,2,144,72.0,0.0,72,72,5.4836273193359375e-05,36472.208695652174,2625999.0260869567
192.168.68.114,23.4.84.145,6,29512416,1770744961.508672,1770745012.495434,187,47067,251.6951871657754,406.5722675492673,60,1444,50.986762046813965,3.667618662042203,923.121965595403
192.168.68.114,23.4.84.145,6,29512417,1770745058.319444,1770745058.319444,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,23.4.84.145,6,29512418,1770745087.376326,1770745087.376326,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,23.4.84.160,6,29512424,1770745467.15412,1770745492.683337,214,56317,263.16355140186914,418.7691739045275,72,1444,25.529217004776,8.38255242845736,2205.9822668852016
192.168.68.114,23.4.84.160,6,29512425,1770745500.61881,1770745554.044798,97,50616,521.8144329896908,589.8044578837287,72,1444,53.42598795890808,1.815595812184256,947.4040992733845
192.168.68.114,23.4.84.160,6,29512426,1770745597.004625,1770745603.987535,12,4415,367.9166666666667,523.4060579656597,72,1444,6.982909917831421,1.7184812837635264,632.2579056513307
192.168.68.114,23.4.84.160,6,29512427,1770745649.167502,1770745677.420769,47,21812,464.0851063829787,550.8060824151562,72,1444,28.25326704978943,1.6635244312515813,772.0169126480743
192.168.68.114,23.4.84.160,6,29512428,1770745683.887921,1770745733.990125,60,33178,552.9666666666667,608.3062332791993,72,1444,50.10220384597778,1.1975521113691852,662.206399183447
192.168.68.114,23.4.84.160,6,29512429,1770745743.863389,1770745746.90951,9,4084,453.77777777777777,575.2911823107012,72,1444,3.0461208820343018,2.954577427665805,1340.721579398572
192.168.68.114,239.255.255.250,17,29512420,1770745230.779717,1770745233.786192,4,860,215.0,0.0,215,215,3.0064749717712402,1.3304617658744162,286.0492796629995
192.168.68.114,239.255.255.250,17,29512422,1770745350.780639,1770745353.782503,4,860,215.0,0.0,215,215,3.001863956451416,1.3325054226403077,286.48866586766616
192.168.68.114,239.255.255.250,17,29512424,1770745470.795615,1770745473.796495,4,860,215.0,0.0,215,215,3.000880002975464,1.3329423355928522,286.5826021524632
192.168.68.114,239.255.255.250,17,29512426,1770745590.781828,1770745593.783657,4,860,215.0,0.0,215,215,3.001829147338867,1.3325208743295784,286.49198798085934
192.168.68.114,239.255.255.250,17,29512428,1770745710.782263,1770745713.783965,4,860,215.0,0.0,215,215,3.001702070236206,1.3325772866209995,286.50411662351485
192.168.68.114,3.166.49.16,6,29512414,1770744848.029155,1770744894.479457,54,6289,116.46296296296296,205.98513529103633,72,1500,46.45030188560486,1.1625328105076282,135.39201565337916
192.168.68.114,3.166.49.16,6,29512415,1770744939.535518,1770744939.535518,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,3.166.49.16,6,29512416,1770744984.607502,1770744984.607502,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,3.166.49.16,6,29512417,1770745029.647543,1770745074.70749,2,144,72.0,0.0,72,72,45.05994701385498,0.04438531628510443,3.1957427725275185
192.168.68.114,3.166.49.16,6,29512418,1770745088.129852,1770745088.129852,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,3.166.49.16,17,29512414,1770744892.035326,1770744892.145926,9,4551,505.6666666666667,594.4158897606961,94,1298,0.11059999465942383,81.37432580999806,41148.28408458902
192.168.68.114,3.166.55.93,6,29512424,1770745471.015632,1770745489.8777,35,10049,287.1142857142857,390.257137812296,72,1500,18.86206817626953,1.85557594601602,532.7623623289995
192.168.68.114,3.166.55.93,6,29512425,1770745505.08425,1770745551.88751,6,1781,296.8333333333333,348.3104458190519,72,747,46.80326008796692,0.1281961980580621,38.05290479023476
192.168.68.114,3.166.55.93,6,29512426,1770745596.943521,1770745596.943525,2,144,72.0,0.0,72,72,4.0531158447265625e-06,493447.5294117647,35528222.11764706
192.168.68.114,3.166.55.93,6,29512427,1770745641.999457,1770745641.999459,2,144,72.0,0.0,72,72,2.1457672119140625e-06,932067.5555555555,67108864.0
192.168.68.114,3.166.55.93,6,29512428,1770745687.059536,1770745732.11552,4,288,72.0,0.0,72,72,45.055984020233154,0.0887784405774765,6.392047721578308
192.168.68.114,3.166.55.93,6,29512429,1770745745.109342,1770745745.823435,5,360,72.0,0.0,72,72,0.7140929698944092,7.00188940487586,504.1360371510619
192.168.68.114,3.166.65.8,17,29512414,1770744848.107844,1770744892.756904,28,14960,534.2857142857143,546.8345173980784,94,1298,44.649059772491455,0.62711286962533,335.05744748553343
192.168.68.114,3.166.65.8,17,29512415,1770744900.566962,1770744900.598194,2,575,287.5,273.6503243191939,94,481,0.03123188018798828,64.03713090476045,18410.67513511863
192.168.68.114,3.174.141.102,6,29512414,1770744844.80733,1770744890.38344,59,12583,213.27118644067798,368.9963008182244,60,1500,45.57611012458801,1.294537858512192,276.0876249772697
192.168.68.114,3.174.141.102,6,29512415,1770744935.583497,1770744935.583497,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,3.174.141.102,6,29512416,1770744982.543455,1770744982.543455,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,3.174.141.102,6,29512417,1770745027.599504,1770745072.655527,2,144,72.0,0.0,72,72,45.05602312088013,0.044389181766758025,3.1960210872065775
192.168.68.114,3.174.141.102,6,29512418,1770745084.898664,1770745084.898664,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,3.33.220.150,6,29512424,1770745471.954848,1770745489.845106,36,8662,240.61111111111111,355.61345609907704,72,1520,17.890257835388184,2.0122683714926386,484.1741287185899
192.168.68.114,3.33.220.150,6,29512425,1770745505.652195,1770745551.887517,11,1224,111.27272727272727,58.658487721882004,72,231,46.23532199859619,0.23791334253785418,26.47326647875759
192.168.68.114,3.33.220.150,6,29512426,1770745565.727978,1770745565.728032,2,144,72.0,0.0,72,72,5.412101745605469e-05,36954.220264317184,2660703.859030837
192.168.68.114,34.107.218.251,6,29512424,1770745466.768589,1770745467.365135,19,4352,229.05263157894737,352.2599219774781,72,1472,0.596545934677124,31.850020083170303,7295.330915892482
192.168.68.114,34.107.218.251,6,29512425,1770745512.97552,1770745558.035471,2,144,72.0,0.0,72,72,45.059951066970825,0.04438531229267158,3.1957424850723535
192.168.68.114,34.107.218.251,6,29512426,1770745603.087537,1770745603.087537,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.107.218.251,6,29512427,1770745648.143483,1770745648.143483,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.107.218.251,6,29512428,1770745693.199535,1770745708.976575,9,1255,139.44444444444446,160.99853346468032,72,566,15.777040004730225,0.5704492095666645,79.54597311179599
192.168.68.114,34.107.218.251,17,29512424,1770745467.256964,1770745488.704353,86,17279,200.91860465116278,335.8999226000743,79,1298,21.447389125823975,4.009812079944534,805.6458480158325
192.168.68.114,34.107.218.251,17,29512425,1770745501.357866,1770745501.476173,6,664,110.66666666666667,46.75753058777448,79,171,0.11830687522888184,50.71556482573078,5612.522507380873
192.168.68.114,34.107.218.251,17,29512428,1770745708.664363,1770745708.823788,7,3796,542.2857142857143,566.9164295513388,80,1298,0.1594250202178955,43.90778806508972,23810.56621358294
192.168.68.114,34.54.42.101,6,29512414,1770744846.00304,1770744893.007456,22,7116,323.45454545454544,476.1270065927015,72,1472,47.00441598892212,0.4680411305436686,151.39003113403388
192.168.68.114,34.54.42.101,6,29512415,1770744939.535514,1770744939.535514,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512416,1770744970.682695,1770745017.359441,9,3968,440.8888888888889,591.4971353363524,72,1472,46.676746129989624,0.19281549692722766,85.01021020080438
192.168.68.114,34.54.42.101,6,29512417,1770745062.447432,1770745062.447432,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512418,1770745107.487468,1770745107.487468,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512419,1770745152.587436,1770745199.63143,2,144,72.0,0.0,72,72,47.04399394989014,0.04251339718584142,3.060964597380582
192.168.68.114,34.54.42.101,6,29512420,1770745244.691442,1770745244.691442,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512421,1770745289.743465,1770745289.743465,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512422,1770745334.79947,1770745379.855501,2,144,72.0,0.0,72,72,45.05603098869324,0.04438917401539203,3.1960205291082264
192.168.68.114,34.54.42.101,6,29512423,1770745424.911484,1770745424.911484,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512424,1770745469.971452,1770745469.971452,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512425,1770745515.023455,1770745515.023455,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.42.101,6,29512426,1770745560.083459,1770745580.847708,3,216,72.0,0.0,72,72,20.764249086380005,0.14447909902832964,10.402495130039734
192.168.68.114,34.54.42.101,17,29512414,1770744847.867247,1770744892.961828,82,28078,342.4146341463415,437.29725323220634,79,1298,45.09458088874817,1.8184003129400486,622.6468778869595
192.168.68.114,34.54.42.101,17,29512415,1770744900.329264,1770744901.438369,18,5137,285.3888888888889,395.0647212634003,78,1220,1.109105110168457,16.22930039269773,4631.662006516013
192.168.68.114,34.54.42.101,17,29512416,1770744970.679651,1770745005.041763,33,14306,433.5151515151515,506.704001440444,78,1298,34.362112045288086,0.9603600604208243,416.3306371024337
192.168.68.114,34.54.45.137,6,29512417,1770745033.854558,1770745070.79086,263,26322,100.08365019011407,144.10958721962243,60,1472,36.936301946640015,7.120366310085472,712.6322510040677
192.168.68.114,34.54.45.137,6,29512418,1770745107.761178,1770745109.924197,48,7349,153.10416666666666,215.2779736520119,72,1472,2.1630189418792725,22.19120649877281,3397.5661783225287
192.168.68.114,34.54.45.137,6,29512419,1770745156.623485,1770745156.623485,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.45.137,6,29512420,1770745201.679468,1770745246.735453,2,144,72.0,0.0,72,72,45.05598497390747,0.044389219349176966,3.1960237931407414
192.168.68.114,34.54.45.137,6,29512421,1770745291.791486,1770745291.791486,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.45.137,6,29512422,1770745336.851514,1770745336.851514,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.45.137,6,29512423,1770745381.903476,1770745426.959433,2,144,72.0,0.0,72,72,45.055957078933716,0.0443892468313611,3.196025771857999
192.168.68.114,34.54.45.137,6,29512424,1770745472.015491,1770745472.015491,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.45.137,6,29512425,1770745517.071487,1770745517.071487,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.45.137,6,29512426,1770745562.127461,1770745607.183458,2,144,72.0,0.0,72,72,45.055997133255005,0.04438920736977402,3.1960229306237293
192.168.68.114,34.54.45.137,6,29512427,1770745652.267459,1770745652.267459,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,34.54.45.137,6,29512428,1770745697.299471,1770745719.953729,3,216,72.0,0.0,72,72,22.654258012771606,0.13242543623846406,9.534631409169412
192.168.68.114,34.54.45.137,17,29512417,1770745033.952669,1770745068.923151,398,47243,118.70100502512562,131.68137083384298,79,1298,34.97048211097717,11.381026968314758,1350.9393393570203
192.168.68.114,34.54.45.137,17,29512418,1770745107.760201,1770745137.095693,226,28270,125.08849557522124,149.65094542654916,79,1298,29.33549213409424,7.703978476547824,963.6790775752521
192.168.68.114,34.54.45.137,17,29512419,1770745147.257026,1770745199.111138,813,102094,125.57687576875769,67.05730992490741,80,284,51.85411214828491,15.678602261573776,1968.8698884294133
192.168.68.114,34.54.45.137,17,29512420,1770745203.299301,1770745212.194566,230,28818,125.29565217391304,64.84781969353428,80,284,8.895265102386475,25.856452545556426,3239.7010845993264
192.168.68.114,37.252.171.21,6,29512414,1770744848.298754,1770744893.294883,36,12763,354.52777777777777,485.1682763219442,72,1520,44.99612903594971,0.8000688230589293,283.6466219083643
192.168.68.114,37.252.171.21,6,29512415,1770744901.138837,1770744911.590051,7,1891,270.14285714285717,471.0266901749229,72,1336,10.451213836669922,0.6697786601054194,180.93592089419258
192.168.68.114,4.207.209.100,6,29512414,1770744848.430082,1770744893.366568,84,28714,341.8333333333333,467.62109657268394,72,1520,44.93648600578308,1.8693050451072133,638.9907745858158
192.168.68.114,4.207.209.100,6,29512415,1770744900.235992,1770744917.516097,27,11987,443.962962962963,535.7611035843869,72,1520,17.280105113983154,1.562490495393541,693.6879099363842
192.168.68.114,4.207.209.100,6,29512416,1770744962.063451,1770745004.940614,25,7862,314.48,472.25479704639673,72,1520,42.87716293334961,0.5830609650844026,183.36101229974295
192.168.68.114,4.207.209.100,6,29512417,1770745031.695443,1770745076.751504,3,216,72.0,0.0,72,72,45.056061029434204,0.06658371662893836,4.794027597283562
192.168.68.114,4.207.209.100,6,29512418,1770745095.183469,1770745121.807451,2,144,72.0,0.0,72,72,26.623981952667236,0.07512024322866687,5.408657512464015
192.168.68.114,4.207.209.100,6,29512419,1770745140.239433,1770745184.944767,9,600,66.66666666666667,6.324555320336759,60,72,44.705333948135376,0.20131825903462203,13.421217268974802
192.168.68.114,44.205.110.167,6,29512416,1770744960.561556,1770745007.119455,41,10486,255.7560975609756,388.35536435639744,72,1520,46.5578989982605,0.8806239302493406,225.22493981938015
192.168.68.114,44.205.110.167,6,29512417,1770745021.982098,1770745037.844909,4,288,72.0,0.0,72,72,15.862810850143433,0.25216211917220405,18.155672580398694
192.168.68.114,46.235.230.102,6,29512416,1770745018.864055,1770745019.073037,9,2550,283.3333333333333,478.95302483646554,72,1520,0.20898199081420898,43.065911875637454,12202.008364763946
192.168.68.114,46.235.230.102,6,29512417,1770745064.463474,1770745079.100765,3,216,72.0,0.0,72,72,14.637290954589844,0.2049559586748041,14.756829024585896
192.168.68.114,46.235.230.102,6,29512421,1770745279.412725,1770745279.667456,7,2709,387.0,556.2005034158095,72,1520,0.2547309398651123,27.479975552662392,10634.750538880346
192.168.68.114,46.235.230.102,6,29512422,1770745324.623456,1770745339.627441,3,216,72.0,0.0,72,72,15.003984928131104,0.19994688173641614,14.396175485021962
192.168.68.114,46.235.230.102,6,29512423,1770745384.085311,1770745431.055472,17,3397,199.8235294117647,373.42807796383585,72,1520,46.97016096115112,0.3619319085165718,72.32251136651732
192.168.68.114,46.235.230.102,6,29512424,1770745444.137152,1770745478.15945,4,288,72.0,0.0,72,72,34.022298097610474,0.11756995334424328,8.465036640785515
192.168.68.114,51.105.108.194,6,29512416,1770744960.588701,1770745007.119463,10,2647,264.7,449.32246524937716,72,1500,46.53076195716858,0.21491158922359727,56.887097667486195
192.168.68.114,51.105.108.194,6,29512417,1770745022.794525,1770745022.832713,2,144,72.0,0.0,72,72,0.03818798065185547,52.37249956296981,3770.8199685338263
192.168.68.114,51.89.151.183,17,29512427,1770745640.670465,1770745640.670465,1,96,96.0,0.0,96,96,0.0,1.0,96.0
192.168.68.114,52.142.124.215,6,29512417,1770745027.4618,1770745053.344541,391,48983,125.2762148337596,177.19017864197284,72,1520,25.88274097442627,15.106591700868618,1892.4966273239068
192.168.68.114,52.142.124.215,6,29512420,1770745223.238223,1770745246.215118,89,22681,254.8426966292135,251.3609275196816,72,1520,22.976894855499268,3.873456381278553,987.1220694806614
192.168.68.114,52.142.124.215,6,29512424,1770745461.405357,1770745485.42959,79,25351,320.8987341772152,302.406908538331,72,1520,24.024233102798462,3.288346381837166,1055.2261914677722
192.168.68.114,52.142.125.222,6,29512417,1770745029.386846,1770745060.444897,197,19947,101.25380710659898,133.5124642512151,72,1500,31.058050870895386,6.3429608258066645,642.2489319409418
192.168.68.114,52.142.125.222,6,29512420,1770745224.494646,1770745254.590046,13,3925,301.9230769230769,418.49202731124626,72,1500,30.095399856567383,0.43195970354130897,130.41860279997215
192.168.68.114,52.142.125.222,6,29512424,1770745462.870403,1770745492.992354,23,4950,215.2173913043478,325.9330601270672,72,1500,30.12195086479187,0.7635627620282595,164.33198574086455
192.168.68.114,54.220.205.23,6,29512414,1770744898.318882,1770744898.412407,14,3967,283.35714285714283,399.18043098768817,72,1520,0.09352493286132812,149.69270302239264,42416.49663498797
192.168.68.114,54.220.205.23,6,29512415,1770744943.631476,1770744943.631476,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,54.220.205.23,6,29512416,1770744988.691433,1770744988.691433,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,54.220.205.23,6,29512417,1770745033.743457,1770745078.486756,4,264,66.0,6.928203230275509,60,72,44.74329900741577,0.08939886170076637,5.9003248722505806
192.168.68.114,54.247.119.203,6,29512414,1770744848.286813,1770744892.838181,20,4173,208.65,328.737181058861,72,1520,44.55136799812317,0.4489199972679301,93.6671574299536
192.168.68.114,54.247.119.203,6,29512415,1770744901.138776,1770744946.447459,3,296,98.66666666666667,46.188021535170066,72,152,45.308682918548584,0.06621247422691805,6.53296412372258
192.168.68.114,54.247.119.203,6,29512416,1770744961.175564,1770744984.227958,13,3542,272.46153846153845,413.55020158472803,72,1520,23.052393913269043,0.5639327546158732,153.64998591149407
192.168.68.114,54.247.119.203,6,29512417,1770745029.647508,1770745044.300579,3,228,76.0,6.928203230275509,72,84,14.653071165084839,0.2047352371527659,15.559878023610207
192.168.68.114,54.37.131.31,6,29512424,1770745487.97883,1770745498.509231,43,9859,229.27906976744185,377.9600839079247,72,1520,10.53040099143982,4.083415250279146,936.2416500581885
192.168.68.114,54.37.131.31,6,29512425,1770745533.503469,1770745548.566794,3,228,76.0,6.928203230275509,72,84,15.063324928283691,0.19915921712390616,15.136100501416868
192.168.68.114,54.37.131.31,6,29512426,1770745565.720285,1770745565.720285,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,54.37.131.31,6,29512428,1770745738.875234,1770745739.98681,149,37958,254.751677852349,414.0943048689133,60,1520,1.1115760803222656,134.0439063395483,34147.91004588305
192.168.68.114,54.37.131.31,6,29512429,1770745740.036639,1770745750.971966,81,13190,162.8395061728395,292.93124008844313,60,1520,10.935327053070068,7.407185867135033,1206.1824887347047
192.168.68.114,54.72.198.229,6,29512414,1770744846.498122,1770744893.804724,33,24849,753.0,664.8357409917129,72,1520,47.306602001190186,0.697577052758297,525.2755207269976
192.168.68.114,54.72.198.229,6,29512415,1770744901.992586,1770744947.215479,7,5649,807.0,710.300171289106,72,1520,45.22289299964905,0.15478885882100296,124.9146090685494
192.168.68.114,54.72.198.229,6,29512416,1770744962.487891,1770744985.631472,14,7939,567.0714285714286,654.6650892791513,72,1520,23.14358115196228,0.6049193470999616,343.03247833047106
192.168.68.114,54.72.198.229,6,29512417,1770745031.695434,1770745068.467771,4,288,72.0,0.0,72,72,36.77233695983887,0.10877742158102773,7.8319743538339965
192.168.68.114,62.252.232.14,17,29512421,1770745283.117641,1770745286.177121,103,16798,163.0873786407767,296.18165156115344,79,1298,3.0594799518585205,33.66585224310142,5490.475592035123
192.168.68.114,62.252.232.16,17,29512421,1770745283.912654,1770745286.827035,297,41654,140.24915824915826,251.90339982932517,79,1298,2.9143810272216797,101.90843174790163,14292.571771134999
192.168.68.114,62.252.73.77,17,29512421,1770745276.368206,1770745280.162074,337,42566,126.30860534124629,217.59618771446932,79,1298,3.793868064880371,88.82754862236527,11219.6837823727
192.168.68.114,62.253.72.64,6,29512424,1770745465.53903,1770745487.978204,99,14474,146.2020202020202,249.4722175770599,72,1444,22.439173936843872,4.41192711811229,645.0326576520938
192.168.68.114,62.253.72.64,6,29512425,1770745510.927468,1770745555.983508,3,216,72.0,0.0,72,72,45.05604004859924,0.06658374763437,4.79402982967464
192.168.68.114,62.253.72.64,6,29512426,1770745568.271509,1770745597.472607,5,360,72.0,0.0,72,72,29.20109796524048,0.17122643833296095,12.328303559973188
192.168.68.114,62.253.72.97,6,29512424,1770745466.01058,1770745483.193322,29,6603,227.68965517241378,360.45270181579355,72,1444,17.18274188041687,1.6877399545325902,384.28092826823075
192.168.68.114,62.253.72.97,6,29512425,1770745522.447477,1770745533.303059,3,216,72.0,0.0,72,72,10.855581998825073,0.276355519245739,19.897597385693206
192.168.68.114,62.253.72.97,6,29512426,1770745568.27151,1770745597.382685,2,144,72.0,0.0,72,72,29.111175060272217,0.06870213915649814,4.946554019267866
192.168.68.114,67.220.228.203,6,29512424,1770745467.76652,1770745489.264757,36,12154,337.6111111111111,448.98802260688916,60,1520,21.498236894607544,1.6745559264457621,565.3486869450498
192.168.68.114,67.220.228.203,6,29512425,1770745501.435117,1770745501.761384,11,4007,364.27272727272725,476.44623850106973,60,1520,0.3262670040130615,33.714717898839794,12281.352238241005
192.168.68.114,74.178.116.247,6,29512417,1770745027.744795,1770745048.580054,26,4634,178.23076923076923,314.23994751683716,72,1500,20.835258960723877,1.2478846578778824,222.41144248485028
